stock_code,market_id,revenue,total_net_sales_qty,mean_net_sales_qty,std_net_sales_qty,active_days,value_share,cumulative_share,abc_segment,coefficient_of_variation,xyz_segment,abc_xyz_segment
84601A,United Kingdom,385.94,-6,-0.4,62.95213601277901,15,2.0010109716743323e-05,0.954923987484124,C,-157.3803400319475,X,CX
22568,EIRE,382.5,102,7.846153846153846,3.508232077228117,13,1.983175355406105e-05,0.9553419988523889,C,0.44712761768593645,X,CX
22367,EIRE,382.2,196,8.909090909090908,3.0064864940593097,22,1.981619923754806e-05,0.9554014785587345,C,0.33746276974135114,X,CX
20677,Germany,380.0,304,11.25925925925926,5.551109331909688,27,1.9702134249786142e-05,0.9555990759294205,C,0.4930261577682946,X,CX
20977,EIRE,380.0,304,16.0,0.0,19,1.9702134249786142e-05,0.9556187780636702,C,0.0,X,CX
85099B,Belgium,379.6,190,11.875,4.031128874149275,16,1.9681395161102157e-05,0.9556384594588313,C,0.3394634841388863,X,CX
22382,EIRE,379.5,230,12.777777777777779,4.608885989624768,18,1.967621038893116e-05,0.9556778118796091,C,0.36069542527498183,X,CX
17109C,Denmark,378.0,2520,2520.0,0.0,1,1.9598438806366214e-05,0.9558151673824404,C,0.0,X,CX
21484,EIRE,375.8,108,5.4,2.6036411750510196,20,1.9484373818604294e-05,0.956127800848716,C,0.48215577315759617,X,CX
23312,Australia,375.0,100,100.0,0.0,1,1.9442895641236324e-05,0.956264026071214,C,0.0,X,CX
84988,Germany,372.65,257,12.85,5.6127205149506025,20,1.932105349521791e-05,0.9565162569416976,C,0.43678758871210915,X,CX
22561,France,369.6,224,12.444444444444445,4.973130416929647,18,1.916291794400252e-05,0.9567664040522456,C,0.399626551360418,X,CX
16044,Denmark,368.64,6144,6144.0,0.0,1,1.9113144131160953e-05,0.9569577828071898,C,0.0,X,CX
85162C,Germany,368.54999999999995,189,31.5,12.833549781724463,6,1.9108477836207055e-05,0.956976891285026,C,0.40741427878490355,X,CX
22078,EIRE,367.5,175,10.294117647058824,5.144957554275265,17,1.9054037728411596e-05,0.9570722859082001,C,0.49979587670102565,X,CX
22626,Denmark,367.2000000000001,48,48.0,0.0,1,1.9038483411898615e-05,0.9571294034323446,C,0.0,X,CX
21561,France,367.20000000000005,144,8.0,2.9104275004359956,18,1.903848341189861e-05,0.9571674803991684,C,0.36380343755449945,X,CX
22192,Netherlands,367.2,48,16.0,6.928203230275509,3,1.9038483411898608e-05,0.9571865188825803,C,0.4330127018922193,X,CX
22457,Australia,367.2,144,144.0,0.0,1,1.9038483411898608e-05,0.9572055573659922,C,0.0,X,CX
22364,Sweden,367.2,144,144.0,0.0,1,1.9038483411898608e-05,0.9572245958494041,C,0.0,X,CX
22193,Netherlands,367.2,48,16.0,6.928203230275509,3,1.9038483411898608e-05,0.957243634332816,C,0.4330127018922193,X,CX
23114,United Kingdom,365.8,-1372,-54.88,288.57715894829005,25,1.896589660150466e-05,0.9573955885986493,C,-5.258330155763303,X,CX
22544,Australia,365.76,1008,201.6,85.86501033599193,5,1.896382269263626e-05,0.9574145524213419,C,0.42591770999996,X,CX
35915A,Netherlands,365.76,288,288.0,0.0,1,1.896382269263626e-05,0.9574335162440345,C,0.0,X,CX
35915B,Netherlands,365.76,288,288.0,0.0,1,1.896382269263626e-05,0.9574524800667271,C,0.0,X,CX
35915C,Netherlands,365.76,288,288.0,0.0,1,1.896382269263626e-05,0.9574714438894197,C,0.0,X,CX
21210,Japan,363.6,264,66.0,20.784609690826528,4,1.885183161374274e-05,0.957584943737015,C,0.3149183286488868,X,CX
84568,Germany,362.88,1728,288.0,0.0,6,1.8814501254111565e-05,0.9576978722227171,C,0.0,X,CX
21531,EIRE,362.1,142,6.454545454545454,1.8446130766633426,22,1.8774060031177796e-05,0.9578106529424122,C,0.28578512455347566,X,CX
21891,EIRE,360.4,280,14.736842105263158,7.186732415153464,19,1.8685918904270856e-05,0.9579791274478139,C,0.4876711281711279,X,CX
20977,France,360.0,288,16.941176470588236,3.8805700005813275,17,1.866517981558687e-05,0.9580537923148941,C,0.2290614236454256,X,CX
23129,Netherlands,360.0,96,96.0,0.0,1,1.866517981558687e-05,0.9580724574947097,C,0.0,X,CX
22497,Thailand,360.0,96,96.0,0.0,1,1.866517981558687e-05,0.9580911226745253,C,0.0,X,CX
23270,Netherlands,360.0,384,192.0,0.0,2,1.866517981558687e-05,0.958109787854341,C,0.0,X,CX
22779,Denmark,360.0,96,96.0,0.0,1,1.866517981558687e-05,0.9581284530341566,C,0.0,X,CX
23130,Netherlands,360.0,96,48.0,0.0,2,1.866517981558687e-05,0.9581471182139722,C,0.0,X,CX
22892,France,360.0,288,15.157894736842104,6.440006538081023,19,1.866517981558687e-05,0.9581657833937879,C,0.4248615424428453,X,CX
23240,Japan,360.0,96,48.0,0.0,2,1.866517981558687e-05,0.9581844485736035,C,0.0,X,CX
23239,Australia,360.0,96,96.0,0.0,1,1.866517981558687e-05,0.9582031137534192,C,0.0,X,CX
84459A,Netherlands,360.0,288,144.0,67.88225099390856,2,1.866517981558687e-05,0.9582217789332348,C,0.4714045207910316,X,CX
22665,EIRE,359.90000000000003,122,6.421052631578948,2.1683529200674214,19,1.8659995043415877e-05,0.9582404389282783,C,0.33769430722361476,X,CX
23307,Germany,359.7,654,27.25,12.38249114502093,24,1.864962549907388e-05,0.9582590885537773,C,0.4544033447714103,X,CX
79030A,United Kingdom,359.05,-94,-3.4814814814814814,79.0225724180563,27,1.8615924479962405e-05,0.9583335999516011,C,-22.69797292859064,X,CX
23008,Denmark,358.79999999999995,24,24.0,0.0,1,1.8602962549534912e-05,0.9583894155794535,C,0.0,X,CX
23010,Denmark,358.79999999999995,24,24.0,0.0,1,1.8602962549534912e-05,0.958408018542003,C,0.0,X,CX
23010,Netherlands,358.79999999999995,24,8.0,3.4641016151377544,3,1.8602962549534912e-05,0.9584266215045525,C,0.4330127018922193,X,CX
23007,Denmark,358.79999999999995,24,24.0,0.0,1,1.8602962549534912e-05,0.958445224467102,C,0.0,X,CX
23189,Netherlands,358.56,144,48.0,0.0,3,1.8590519096324522e-05,0.9584638149861984,C,0.0,X,CX
23343,Australia,358.0,200,200.0,0.0,1,1.8561484372166942e-05,0.9585566685525316,C,0.0,X,CX
84029E,Switzerland,357.72,100,20.0,8.94427190999916,5,1.8546967010088156e-05,0.9586123384882861,C,0.447213595499958,X,CX
23116,United Kingdom,357.69,-1369,-68.45,322.92291323895995,20,1.8545411578436855e-05,0.9586308838998645,C,-4.717646650678743,X,CX
23541,Australia,357.6,48,48.0,0.0,1,1.854074528348296e-05,0.958649424645148,C,0.0,X,CX
84968B,Germany,357.0,28,4.0,0.816496580927726,7,1.850963665045698e-05,0.9587050017734806,C,0.2041241452319315,X,CX
84969,EIRE,357.0,84,7.636363636363637,2.802596198981483,11,1.850963665045698e-05,0.9587605306834321,C,0.36700664510471803,X,CX
21080,EIRE,357.0,420,15.0,6.2182527020592095,28,1.850963665045698e-05,0.9587790403200827,C,0.4145501801372806,X,CX
20906,United Kingdom,356.44,-10,-0.2777777777777778,14.359886810359937,36,1.8480601926299402e-05,0.9588345313811972,C,-51.69559251729577,X,CX
21216,Sweden,356.4,72,36.0,16.97056274847714,2,1.8478528017431e-05,0.9588530099092146,C,0.4714045207910316,X,CX
22242,Switzerland,356.4,216,15.428571428571429,7.334998146025519,14,1.8478528017431e-05,0.9588899669652494,C,0.47541654650165405,X,CX
22866,Netherlands,355.20000000000005,192,96.0,0.0,2,1.8416310751379047e-05,0.9590191408975948,C,0.0,X,CX
22432,Germany,354.9,182,8.272727272727273,3.4528362141981077,22,1.8400756434866056e-05,0.9591111939351048,C,0.41737580611185915,X,CX
21164,Spain,354.00000000000006,120,10.909090909090908,2.4271195048676715,11,1.8354093485327092e-05,0.9591846403807246,C,0.2224859546128699,X,CX
21524,Denmark,354.0,50,50.0,0.0,1,1.835409348532709e-05,0.959276410848151,C,0.0,X,CX
22660,Japan,354.0,50,50.0,0.0,1,1.835409348532709e-05,0.9592947649416362,C,0.0,X,CX
21238,France,353.59999999999997,416,10.4,5.187756790060663,40,1.8333354396643104e-05,0.959368108728767,C,0.4988227682750638,X,CX
22352,Belgium,351.90000000000003,138,6.9,2.1980852911951394,20,1.8245213269736166e-05,0.95955089890861,C,0.318563085680455,X,CX
84809B,United Kingdom,351.59999999999997,-28,-3.5,147.77879221515997,8,1.8229658953223175e-05,0.9596056112169445,C,-42.222512061474276,X,CX
20728,France,351.45,213,10.142857142857142,4.1507314329611145,21,1.8221881794966683e-05,0.9596602846394877,C,0.4092270426863071,X,CX
84711A,United Kingdom,351.15,-167,-7.9523809523809526,45.16245807136297,21,1.820632747845369e-05,0.9597149165838534,C,-5.679111494003727,X,CX
22271,EIRE,351.05000000000007,119,6.2631578947368425,2.305599590927317,19,1.82011427062827e-05,0.9597331177265597,C,0.36812094308923543,X,CX
22631,Belgium,351.0,180,12.0,0.0,15,1.81985503201972e-05,0.9597513162768798,C,0.0,X,CX
20913,United Kingdom,350.62,-51,-2.217391304347826,34.525295761670606,23,1.8178848185947412e-05,0.9598240674445515,C,-15.570231421929881,X,CX
84877D,United Kingdom,350.21,-64,-1.641025641025641,33.714347390584464,39,1.8157590620046325e-05,0.9598785474750927,C,-20.54468044113741,X,CX
23296,Sweden,350.0,280,140.0,16.97056274847714,2,1.8146702598487235e-05,0.9599329948415692,C,0.12121830534626528,X,CX
23007,Switzerland,348.9,22,4.4,1.51657508881031,5,1.8089670104606274e-05,0.9600235256299698,C,0.3446761565477977,X,CX
23445,France,348.59999999999997,420,28.0,12.649110640673516,15,1.8074115788093286e-05,0.9600777562729697,C,0.4517539514526256,X,CX
22624,Belgium,348.5,41,2.5625,0.8920949127381756,16,1.806893101592229e-05,0.9600958252039856,C,0.3481346000929466,X,CX
22329,Australia,348.0,240,120.0,33.94112549695428,2,1.8043007155067307e-05,0.9601499718536762,C,0.282842712474619,X,CX
22469,Netherlands,348.0,240,240.0,0.0,1,1.8043007155067307e-05,0.9601680148608313,C,0.0,X,CX
23340,Australia,348.0,240,240.0,0.0,1,1.8043007155067307e-05,0.9602041008751413,C,0.0,X,CX
20850,Denmark,348.0,696,696.0,0.0,1,1.8043007155067307e-05,0.9602401868894513,C,0.0,X,CX
22976,France,347.5,278,12.08695652173913,4.944354388209398,23,1.8017083294212328e-05,0.9602582039727455,C,0.40906529111084944,X,CX
21535,France,346.8,136,8.5,3.8987177379235853,16,1.798078988901535e-05,0.960330161870275,C,0.45867267504983356,X,CX
22418,Germany,346.79999999999995,408,27.2,8.444778606587962,15,1.7980789889015348e-05,0.960384104239942,C,0.3104698017127927,X,CX
47566B,Japan,345.9,82,41.0,12.727922061357855,2,1.7934126939476384e-05,0.9604738344995194,C,0.31043712344775254,X,CX
84963A,France,343.6,8,8.0,0.0,1,1.7814877179543468e-05,0.9607063601248897,C,0.0,X,CX
22667,Norway,342.90000000000003,126,21.0,7.3484692283495345,6,1.7778583774346495e-05,0.9607953069653922,C,0.3499271061118826,X,CX
90191,United Kingdom,342.6,-20,-0.9090909090909091,13.30559886059102,22,1.7763029457833507e-05,0.9608663922657655,C,-14.636158746650123,X,CX
37500,Portugal,342.46000000000004,50,10.0,4.47213595499958,5,1.775577077679411e-05,0.9609196621704821,C,0.447213595499958,X,CX
22449,Germany,341.70000000000005,102,6.8,2.1111946516469904,15,1.771636650829454e-05,0.9610083274778554,C,0.3104698017127927,X,CX
22568,Netherlands,340.44,100,20.0,8.94427190999916,5,1.7651038378939984e-05,0.9610613884362533,C,0.447213595499958,X,CX
85053,EIRE,340.20000000000005,162,7.714285714285714,2.7774602993176547,21,1.7638594925729594e-05,0.9610790270311791,C,0.36004114991154784,X,CX
20676,France,340.0,272,10.074074074074074,4.056579896395541,27,1.76282253813876e-05,0.9610966552565605,C,0.40267521030396913,X,CX
75149N,United Kingdom,340.0,-120,-5.217391304347826,85.08442679947058,23,1.76282253813876e-05,0.9611142834819419,C,-16.307848469898527,X,CX
21621,Channel Islands,340.0,40,6.666666666666667,2.7325202042558927,6,1.76282253813876e-05,0.9611671681580862,C,0.4098780306383839,X,CX
84077,EIRE,338.88,1248,65.6842105263158,28.668706577767075,19,1.757015593307244e-05,0.9612551169299456,C,0.4364626802704923,X,CX
20622,Germany,338.0,200,200.0,0.0,1,1.7524529937967674e-05,0.9612901805071836,C,0.0,X,CX
20617,Germany,338.0,200,200.0,0.0,1,1.7524529937967674e-05,0.9613077050371216,C,0.0,X,CX
84711B,United Kingdom,337.81,37,1.3214285714285714,0.6118321864193026,28,1.751467887084278e-05,0.9613252197159924,C,0.46300814107406685,X,CX
48184,Netherlands,337.5,50,25.0,7.0710678118654755,2,1.7498606077112692e-05,0.9613777383472213,C,0.282842712474619,X,CX
21467,EIRE,337.5,90,6.428571428571429,1.6035674514745464,14,1.7498606077112692e-05,0.9613952369532984,C,0.24944382578492943,X,CX
85197,Denmark,336.0,1344,1344.0,0.0,1,1.7420834494547746e-05,0.9615697817899578,C,0.0,X,CX
85220,United Kingdom,333.15,-45,-15.0,258.0523202763347,3,1.727306848767435e-05,0.9618296560515754,C,-17.203488018422313,X,CX
22027,France,332.64,792,14.666666666666666,6.454485057577449,54,1.7246626149602268e-05,0.9619159513995894,C,0.4400785266530079,X,CX
22509,Netherlands,332.3,34,17.0,1.4142135623730951,2,1.722899792422088e-05,0.9620021373489106,C,0.0831890330807703,X,CX
22734,Switzerland,332.28000000000003,132,66.0,8.48528137423857,2,1.7227960969786682e-05,0.9620193653098804,C,0.12856486930664499,X,CX
23126,Netherlands,332.0,80,40.0,0.0,2,1.7213443607707892e-05,0.9620365787534881,C,0.0,X,CX
22485,EIRE,331.5,26,2.888888888888889,1.0540925533894598,9,1.718751974685291e-05,0.9621397577936,C,0.36487819155789,X,CX
22436,Sweden,330.00000000000006,600,600.0,0.0,1,1.7109748164287967e-05,0.9622768737599569,C,0.0,X,CX
21930,Sweden,330.0,200,200.0,0.0,1,1.7109748164287964e-05,0.9622939835081211,C,0.0,X,CX
22382,Belgium,330.0,200,11.764705882352942,5.285941398709244,17,1.7109748164287964e-05,0.9623795322489425,C,0.4493050188902857,X,CX
22146,Netherlands,330.0,200,100.0,28.284271247461902,2,1.7109748164287964e-05,0.962413751745271,C,0.282842712474619,X,CX
22366,Greece,329.5,50,16.666666666666668,5.773502691896258,3,1.708382430343298e-05,0.9624650244757472,C,0.34641016151377546,X,CX
21054,Japan,329.04999999999995,39,19.5,0.7071067811865476,2,1.7060492828663498e-05,0.9624820849685759,C,0.03626188621469475,X,CX
22540,France,326.64,804,40.2,19.95679543941177,20,1.6935539819342486e-05,0.9627027919057825,C,0.4964376974978052,X,CX
22418,France,326.4,384,29.53846153846154,10.52469623168435,13,1.6923096366132095e-05,0.9627366432832869,C,0.3563048203434806,X,CX
21716,Sweden,326.4,128,42.666666666666664,18.475208614068027,3,1.6923096366132095e-05,0.962753566379653,C,0.4330127018922194,X,CX
21715,Sweden,326.4,128,42.666666666666664,18.475208614068027,3,1.6923096366132095e-05,0.9627704894760192,C,0.4330127018922194,X,CX
22570,Netherlands,325.44,96,24.0,0.0,4,1.687332255329053e-05,0.9628380885355847,C,0.0,X,CX
22697,Netherlands,323.70000000000005,126,21.0,7.3484692283495345,6,1.6783107517515197e-05,0.9629390401975717,C,0.3499271061118826,X,CX
22536,Sweden,322.56,768,192.0,0.0,4,1.6724001114765836e-05,0.9630228478918981,C,0.0,X,CX
22730,France,322.5,86,6.142857142857143,2.7695360027141134,14,1.672089025146324e-05,0.9630395687821496,C,0.450854698116251,X,CX
23202,France,322.4,155,9.6875,3.789788912327439,16,1.671570547929224e-05,0.9630730001931083,C,0.39120401675638083,X,CX
22064,Germany,320.1,194,14.923076923076923,6.861262498762386,13,1.6596455719359325e-05,0.9633727292799273,C,0.45977532208201555,X,CX
23118,Netherlands,319.20000000000005,48,16.0,0.0,3,1.654979276982036e-05,0.9634721379537163,C,0.0,X,CX
22619,France,318.75,85,4.473684210526316,2.010207867986448,19,1.6526461295050874e-05,0.9635217536310066,C,0.4493405822557942,X,CX
22175,Germany,318.6,108,7.714285714285714,3.6674990730127597,14,1.6518684136794382e-05,0.9635547946286206,C,0.47541654650165405,X,CX
21770,Spain,316.8,64,7.111111111111111,2.6666666666666665,9,1.6425358237716448e-05,0.9638182370504469,C,0.375,X,CX
23245,France,316.8,64,4.923076923076923,2.3965787580611124,13,1.6425358237716448e-05,0.9639003638416357,C,0.48680506023116343,X,CX
20828,EIRE,316.2,124,7.75,3.0,16,1.639424960469047e-05,0.9639988646618176,C,0.3870967741935484,X,CX
23162,Netherlands,315.84000000000003,96,48.0,0.0,2,1.6375584424874883e-05,0.9640316298295523,C,0.0,X,CX
23255,Germany,315.40000000000003,76,4.75,2.175622516277429,16,1.63527714273225e-05,0.9641134590148182,C,0.4580257929005114,X,CX
22973,Germany,315.15000000000003,191,12.733333333333333,5.662743740155179,15,1.633980949689501e-05,0.964129798824315,C,0.44471809477658475,X,CX
22847,Norway,315.0,20,3.3333333333333335,0.816496580927726,6,1.633203233863851e-05,0.9641461308566537,C,0.2449489742783178,X,CX
84946,EIRE,315.0,252,14.0,4.6017899330842225,18,1.633203233863851e-05,0.9641624628889923,C,0.32869928093458733,X,CX
22726,Denmark,315.0,84,16.8,7.155417527999327,5,1.633203233863851e-05,0.964178794921331,C,0.4259177099999599,X,CX
82486,Germany,314.20000000000005,36,6.0,2.5298221281347035,6,1.6290554161270544e-05,0.964309236011995,C,0.4216370213557839,X,CX
84934,United Kingdom,313.65,-1576,-112.57142857142857,482.66387640097696,14,1.626203791433006e-05,0.9643580532343712,C,-4.287623267521369,X,CX
23200,France,312.0,150,10.714285714285714,2.6726124191242437,14,1.617648917350862e-05,0.9646497723666634,C,0.24944382578492943,X,CX
21533,Germany,311.85,63,3.15,1.5652475842498528,20,1.616871201525213e-05,0.9646659410786786,C,0.4969039949999533,X,CX
21918,Japan,311.04,864,432.0,203.64675298172568,2,1.6126715360667056e-05,0.9647143331497366,C,0.4714045207910317,X,CX
85194L,Netherlands,311.04,432,144.0,0.0,3,1.6126715360667056e-05,0.9647304598650973,C,0.0,X,CX
22152,Netherlands,311.03999999999996,864,432.0,0.0,2,1.6126715360667053e-05,0.964746586580458,C,0.0,X,CX
90197B,United Kingdom,307.67,61,1.326086956521739,0.5983067896094392,46,1.595198853850448e-05,0.9650835485531918,C,0.4511821692136755,X,CX
21673,EIRE,307.2,240,13.333333333333334,3.8805700005813275,18,1.5927620109300794e-05,0.9651313314135196,C,0.29104275004359953,X,CX
20760,Germany,307.2,480,480.0,0.0,1,1.5927620109300794e-05,0.9651472590336289,C,0.0,X,CX
22867,Germany,306.6,146,14.6,4.993328882953068,10,1.5896511476274818e-05,0.9652586481604732,C,0.3420088275995252,X,CX
21682,Netherlands,306.0,72,72.0,0.0,1,1.586540284324884e-05,0.965385680263435,C,0.0,X,CX
21041,Australia,306.0,120,120.0,0.0,1,1.586540284324884e-05,0.9654174110691215,C,0.0,X,CX
22470,Netherlands,306.0,120,120.0,0.0,1,1.586540284324884e-05,0.9654332764719648,C,0.0,X,CX
21704,EIRE,306.0,360,14.4,5.999999999999999,25,1.586540284324884e-05,0.965449141874808,C,0.4166666666666666,X,CX
22487,Netherlands,306.0,36,7.2,3.3466401061363023,5,1.586540284324884e-05,0.9654650072776513,C,0.4648111258522642,X,CX
22168,EIRE,306.0,36,2.25,0.9999999999999999,16,1.586540284324884e-05,0.9654808726804945,C,0.4444444444444444,X,CX
22946,Norway,306.0,24,24.0,0.0,1,1.586540284324884e-05,0.9654967380833378,C,0.0,X,CX
22480,Netherlands,305.28000000000003,288,96.0,0.0,3,1.5828072483617668e-05,0.9655918153984552,C,0.0,X,CX
21899,Australia,305.28000000000003,576,576.0,0.0,1,1.5828072483617668e-05,0.9656076434709387,C,0.0,X,CX
21900,Australia,305.28000000000003,576,576.0,0.0,1,1.5828072483617668e-05,0.9656234715434223,C,0.0,X,CX
21902,Australia,305.28000000000003,576,576.0,0.0,1,1.5828072483617668e-05,0.9656392996159059,C,0.0,X,CX
85067,Switzerland,305.1,18,9.0,4.242640687119285,2,1.5818739893709875e-05,0.9656551183557996,C,0.4714045207910316,X,CX
22704,Germany,304.5,725,25.0,11.572751247156893,29,1.5787631260683896e-05,0.965718337319835,C,0.4629100498862757,X,CX
84997B,Belgium,304.5,78,5.571428571428571,2.10180456217566,14,1.5787631260683896e-05,0.9657499125823563,C,0.37724697269819535,X,CX
21544,France,304.29999999999995,358,17.9,7.383480850769792,20,1.5777261716341898e-05,0.9657814712536067,C,0.41248496373015603,X,CX
22659,Germany,304.2,156,17.333333333333332,6.324555320336759,9,1.5772076944170905e-05,0.965813015407495,C,0.36487819155789,X,CX
84798A,EIRE,302.40000000000003,144,144.0,0.0,1,1.5678751045092974e-05,0.9659545415410606,C,0.0,X,CX
22582,Austria,302.40000000000003,144,144.0,0.0,1,1.5678751045092974e-05,0.9659858990431509,C,0.0,X,CX
22584,Austria,302.40000000000003,144,144.0,0.0,1,1.5678751045092974e-05,0.966001577794196,C,0.0,X,CX
22734,Denmark,302.40000000000003,144,144.0,0.0,1,1.5678751045092974e-05,0.9660329352962863,C,0.0,X,CX
