stock_code,market_id,observed_days,avg_daily_demand,demand_std,avg_forecast_sales,forecast_error,forecast_bias,stockout_risk_rate,overstock_risk_rate,stockout_risk_flag,overstock_risk_flag,negative_actual_sales_count,lead_time_days,z_score,available_stock_assumption,suggested_safety_stock,suggested_reorder_point,source
21890,United Kingdom,20,6.25,5.542894930496727,9.207966043085893,0.9175871754545655,0.4732745668937427,0.3,0.7,True,True,0,7,1.65,9.207966043085893,24.197450523600732,67.94745052360074,model
22897,United Kingdom,20,6.0,4.291975376394761,10.511816220037662,0.9058903635822696,0.7519693700062771,0.3,0.7,True,True,0,7,1.65,10.511816220037662,18.73657414060307,60.73657414060307,model
22649,United Kingdom,10,3.7,3.2676869155073254,4.48809152330499,0.9032076779142313,0.21299770900134862,0.3,0.7,True,True,0,7,1.65,4.48809152330499,14.265053452405988,40.16505345240599,model
23217,United Kingdom,20,17.9,32.80869589477444,13.409609704081324,0.8612259151015841,-0.2508597930680826,0.3,0.7,True,True,0,7,1.65,13.409609704081324,143.22602279356622,268.5260227935662,model
85114B,United Kingdom,10,4.3,2.4517567397911058,6.690799785035159,0.8171550372168571,0.5559999500081766,0.3,0.7,True,True,0,7,1.65,6.690799785035159,10.703118704377712,40.80311870437771,model
22785,United Kingdom,10,12.9,19.94687388484165,7.565042267580838,0.7500825699642549,-0.41356261491621404,0.3,0.7,True,True,0,7,1.65,7.565042267580838,87.07787175855873,177.37787175855874,model
22493,United Kingdom,20,13.7,10.643011050004896,17.267798797546483,0.7134194409831521,0.2604232698939037,0.3,0.7,True,True,0,7,1.65,17.267798797546483,46.46195472472187,142.36195472472187,model
23178,United Kingdom,10,3.9,3.4140233677518315,6.069182119103324,0.7093149674604933,0.5562005433598267,0.3,0.7,True,True,0,7,1.65,6.069182119103324,14.903883722037019,42.20388372203702,model
22775,United Kingdom,20,18.7,20.50186127622255,17.19657490013478,0.6897174314906219,-0.08039706416391562,0.3,0.7,True,True,0,7,1.65,17.19657490013478,89.50066347886978,220.40066347886977,model
22670,United Kingdom,20,9.6,14.66610844232734,7.7157876429206835,0.6792303564323902,-0.19627212052909537,0.3,0.7,True,True,0,7,1.65,7.7157876429206835,64.02474480517998,131.22474480517997,model
21411,United Kingdom,20,16.75,29.477690047327588,10.696986085799107,0.6325297114628234,-0.361373965026919,0.3,0.7,True,True,0,7,1.65,10.696986085799107,128.6845511982898,245.9345511982898,model
16011,United Kingdom,10,38.4,25.80353119676108,41.53035696050057,0.5443550140892107,0.08151971251303565,0.3,0.7,True,True,0,7,1.65,41.53035696050057,112.64504871497904,381.44504871497907,model
23255,United Kingdom,10,3.3,2.2632326929023945,3.836704139035303,0.533892703254404,0.16263761788948589,0.3,0.7,True,True,0,7,1.65,3.836704139035303,9.880118926409743,32.980118926409745,model
72760B,United Kingdom,10,2.6,1.2649110640673518,3.2618477522395195,0.5031510279017322,0.2545568277844307,0.3,0.7,True,True,0,7,1.65,3.2618477522395195,5.521956175124898,23.721956175124898,model
22556,Germany,10,12.2,7.685484153042453,12.52925854985423,0.45158782995173985,0.02698840572575663,0.3,0.7,True,True,1,7,1.65,12.52925854985423,33.55090162722904,118.95090162722903,model
79190B,United Kingdom,10,11.4,9.465727652959385,12.954321409874321,0.4388852088520396,0.13634398332230913,0.3,0.7,True,True,0,7,1.65,12.954321409874321,41.322536224196114,121.12253622419611,model
22047,United Kingdom,10,32.5,12.0761472884912,34.882030434771075,0.33644975519521064,0.07329324414680238,0.3,0.7,True,True,0,7,1.65,34.882030434771075,52.71829615987224,280.21829615987224,model
M,United Kingdom,20,183.95,454.7427815462506,81.91564715093884,1.286774038453119,-0.5546852560427352,0.3,0.65,True,True,5,7,1.65,81.91564715093884,1985.1749122806996,3272.824912280699,model
22754,United Kingdom,27,20.962962962962962,46.61089463393186,21.203983701006134,1.0458679133717745,0.011497455701706124,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,21.203983701006134,203.47937871957086,350.2201194603116,model
21172,United Kingdom,27,15.037037037037036,24.99612505582151,16.175861079387722,1.0432164062265055,0.07573460380164639,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,16.175861079387722,109.12032555265745,214.3795848119167,model
22338,United Kingdom,27,68.85185185185185,58.42595820859589,95.33160170355912,0.9925029381615614,0.38459023453259633,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,95.33160170355912,255.05791662548597,737.0208795884489,model
84077,United Kingdom,27,167.92592592592592,99.9895863523666,301.33242015203507,0.9853270664049719,0.7944365558237644,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,301.33242015203507,436.50350565455705,1611.9849871360386,model
22076,United Kingdom,27,17.333333333333332,28.56436725928087,21.21381839880925,0.961189883783921,0.223874138392841,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,21.21381839880925,124.69745000785517,246.0307833411885,model
22951,United Kingdom,27,18.814814814814813,29.747704548854284,19.946043409685718,0.9201211397136576,0.06012435445180006,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,19.946043409685718,129.86329671363396,261.5670004173377,model
22900,United Kingdom,27,15.592592592592593,21.764931672584012,13.361594493373074,0.7908129130243382,-0.1430806381922257,0.2962962962962963,0.7037037037037037,True,True,1,7,1.65,13.361594493373074,95.01458423815113,204.1627323862993,model
23352,United Kingdom,27,18.37037037037037,11.523047634225364,26.736135661424996,0.7721748919443262,0.4553944815695058,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,26.736135661424996,50.30374533642395,178.89633792901654,model
23241,United Kingdom,27,13.666666666666666,14.63662424299979,14.609681142598687,0.7530937226519945,0.06900105921453803,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,14.609681142598687,63.89603183778616,159.5626985044528,model
23077,United Kingdom,27,75.51851851851852,90.95322989586477,61.00264751672045,0.7419347437004773,-0.19221604563440287,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,61.00264751672045,397.05538495019647,925.6850145798262,model
22993,United Kingdom,27,59.333333333333336,59.21278448235521,63.340298432227236,0.7313451542624078,0.06753311964427916,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,63.340298432227236,258.49279859036096,673.8261319236943,model
23100,United Kingdom,27,23.59259259259259,18.935638477706647,31.459894252806944,0.6907018562252694,0.33346490553498837,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,31.459894252806944,82.66333404159182,247.81148218974,model
22621,United Kingdom,27,43.629629629629626,29.141759817179285,53.94598339493148,0.6678835810943476,0.2364529301045414,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,53.94598339493148,127.21805125100197,432.62545865840934,model
22736,United Kingdom,27,11.62962962962963,10.277489023432748,15.535982550607528,0.6546628309313275,0.33589658874650724,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,15.535982550607528,44.86627209602857,126.27367950343597,model
23321,United Kingdom,27,41.407407407407405,40.50000879321772,50.313282647139296,0.6260886797647397,0.2150792768092675,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,50.313282647139296,176.80236974859233,466.6542216004442,model
22720,United Kingdom,27,17.037037037037038,15.977102561722708,17.85890115253147,0.6195728829589582,0.04823985025728181,0.2962962962962963,0.7037037037037037,True,True,0,7,1.65,17.85890115253147,69.74787608199061,189.00713534124986,model
82494L,United Kingdom,27,33.81481481481482,26.917305038605004,39.643192868795715,0.535258908882291,0.1723616730092926,0.2962962962962963,0.7037037037037037,True,True,1,7,1.65,39.643192868795715,117.50721690875424,354.210920612458,model
22955,United Kingdom,17,9.058823529411764,12.89607783511761,14.977368245754649,1.3932505371467068,0.653345845310578,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,14.977368245754649,56.29769448575815,119.70945919164049,model
22689,United Kingdom,17,4.176470588235294,6.821247082807211,5.436183646089885,1.2048629449583523,0.30162143638771893,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,5.436183646089885,29.77808363051394,59.013377748161005,model
22434,United Kingdom,17,4.411764705882353,4.610569698115024,7.835392176962947,1.174529654034906,0.7760222267782678,0.29411764705882354,0.7058823529411765,True,True,2,7,1.65,7.835392176962947,20.127394358845123,51.009747300021594,model
22962,United Kingdom,17,9.764705882352942,12.949562790711827,14.437833297908076,1.138433100374516,0.47857328954480316,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,14.437833297908076,56.53118250654444,124.88412368301503,model
23661,United Kingdom,17,7.117647058823529,9.164349083139896,11.150206051065412,1.120706644998918,0.5665578749430746,0.29411764705882354,0.7058823529411765,True,True,3,7,1.65,11.150206051065412,40.006871192922084,89.83040060468679,model
23543,United Kingdom,17,45.705882352941174,168.62931414269374,8.682707198833196,0.9452039917162168,-0.8100308592275878,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,8.682707198833196,736.1495278119752,1056.0907042825634,model
21452,United Kingdom,17,3.588235294117647,3.0833995753350667,5.826871877518097,0.9402707446247385,0.6238823265214372,0.29411764705882354,0.7058823529411765,True,True,1,7,1.65,5.826871877518097,13.460548973814946,38.57819603263847,model
21907,United Kingdom,17,7.117647058823529,6.303593746240874,8.89547135530545,0.8020709288664849,0.24977696727431953,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,8.89547135530545,27.518273340583324,77.34180275234803,model
22604,United Kingdom,17,6.235294117647059,6.777992067757843,6.407711105593318,0.7540244375798412,0.027651781085720847,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,6.407711105593318,29.58925430943192,73.23631313296133,model
22579,United Kingdom,17,97.29411764705883,84.55454209109817,121.32092201643694,0.7416403655272771,0.24695022628744123,0.29411764705882354,0.7058823529411765,True,True,1,7,1.65,121.32092201643694,369.121979480082,1050.180803009494,model
21875,United Kingdom,17,8.470588235294118,11.341944537086793,10.979144581978433,0.7198133369708599,0.2961490131502318,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,10.979144581978433,49.513141637881766,108.80725928494059,model
23174,United Kingdom,17,4.235294117647059,3.326586308904105,5.4466703922153465,0.601311867656923,0.286019398161957,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,5.4466703922153465,14.522178145451711,44.169236968981124,model
23110,United Kingdom,17,3.9411764705882355,4.069253436370333,5.050274517484946,0.46340619638600233,0.28141293727229993,0.29411764705882354,0.7058823529411765,True,True,1,7,1.65,5.050274517484946,17.764283813645985,45.352519107763634,model
22314,United Kingdom,17,8.352941176470589,8.38108865594581,9.125544232624662,0.46330853198888555,0.09249473207478354,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,9.125544232624662,36.58755589436837,95.0581441296625,model
22634,United Kingdom,17,5.235294117647059,5.483263304874957,6.026012999593776,0.44711076796640836,0.15103619093364262,0.29411764705882354,0.7058823529411765,True,True,0,7,1.65,6.026012999593776,23.937129278345708,60.58418810187512,model
21673,United Kingdom,17,12.352941176470589,7.313866765181296,15.277945944128405,0.4430751246956665,0.2367861002389661,0.29411764705882354,0.7058823529411765,True,True,1,7,1.65,15.277945944128405,31.92860976183475,118.39919799712887,model
21877,United Kingdom,24,8.0,9.956426807977282,11.369641562666919,1.142552748666978,0.4212051953333647,0.2916666666666667,0.7083333333333334,True,True,1,7,1.65,11.369641562666919,43.46467831319548,99.46467831319548,model
20979,United Kingdom,24,14.625,14.529767046817462,19.18430328063283,0.8364008350491494,0.31174723286378325,0.2916666666666667,0.7083333333333334,True,True,1,7,1.65,19.18430328063283,63.42954785240763,165.80454785240764,model
22768,United Kingdom,24,4.458333333333333,5.175016628132636,5.453962372526497,0.8087717946112288,0.22331866299659756,0.2916666666666667,0.7083333333333334,True,True,1,7,1.65,5.453962372526497,22.591481597293914,53.79981493062725,model
22654,United Kingdom,24,6.125,6.4895400788332145,6.764761632880017,0.6914764478501161,0.10445087883755368,0.2916666666666667,0.7083333333333334,True,True,0,7,1.65,6.764761632880017,28.330020133435657,71.20502013343565,model
23171,United Kingdom,24,9.875,6.8544653804781825,12.6133490646909,0.4863362817476714,0.27730117110793917,0.2916666666666667,0.7083333333333334,True,True,0,7,1.65,12.6133490646909,29.923097765627546,99.04809776562755,model
21370,United Kingdom,7,2.0,1.4142135623730951,9.029742682381087,4.009811093478047,3.5148713411905432,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,9.029742682381087,6.173734688177004,20.173734688177003,model
21253,United Kingdom,7,1.7142857142857142,1.496026483086191,5.302852101142817,2.180694240685972,2.09333039233331,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,5.302852101142817,6.5308881478708525,18.530888147870854,model
23113,United Kingdom,14,1.5,1.224744871391589,3.83428299692508,1.8749125976118517,1.55618866461672,0.2857142857142857,0.7142857142857143,True,True,2,7,1.65,3.83428299692508,5.346611076186485,15.846611076186484,model
47580,United Kingdom,7,2.142857142857143,1.864454471471609,5.243458825751269,1.6079039188547768,1.4469474520172587,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,5.243458825751269,8.13925672282181,23.13925672282181,model
22536,United Kingdom,14,12.071428571428571,15.132564405761025,21.3974512835843,1.599875433704479,0.7725699288176342,0.2857142857142857,0.7142857142857143,True,True,1,7,1.65,21.3974512835843,66.06105349191412,150.56105349191412,model
22162,United Kingdom,7,4.285714285714286,3.302235894778249,9.333823596529427,1.4109718187656184,1.1778921725235334,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,9.333823596529427,14.415876664289272,44.41587666428927,model
21808,United Kingdom,14,5.071428571428571,3.5401930784869675,10.255749107082053,1.4014268790867574,1.022260387311954,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,10.255749107082053,15.454676290067326,50.954676290067326,model
22286,United Kingdom,7,7.0,9.309493362512628,14.343720653184532,1.3962477677041907,1.0491029504549334,0.2857142857142857,0.7142857142857143,True,True,1,7,1.65,14.343720653184532,40.640497044204565,89.64049704420457,model
20769,United Kingdom,7,3.0,2.7688746209726918,6.36603435190943,1.3805000373491219,1.1220114506364767,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,6.36603435190943,12.08749353670975,33.08749353670975,model
22362,United Kingdom,14,2.142857142857143,1.7913099142223294,4.586384067694687,1.2476755339447527,1.1403125649241872,0.2857142857142857,0.7142857142857143,True,True,1,7,1.65,4.586384067694687,7.819944914226601,22.8199449142266,model
23032,United Kingdom,7,12.571428571428571,18.954833533579617,12.909583612940576,1.156448410539203,0.026898696483909402,0.2857142857142857,0.7142857142857143,True,True,1,7,1.65,12.909583612940576,82.74712985959091,170.74712985959093,model
20931,United Kingdom,14,6.428571428571429,12.555809478020588,6.365389465272057,1.1308249083674533,-0.009828305402124678,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,6.365389465272057,54.81225649011781,99.81225649011782,model
90013B,United Kingdom,7,1.4285714285714286,0.7867957924694431,2.6315928211994097,1.117298130909376,0.8421149748395867,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,2.6315928211994097,3.4347488991191186,13.434748899119118,model
23309,United Kingdom,28,61.214285714285715,115.64292332125521,48.920909860151276,1.0335796083612385,-0.20082527649694545,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,48.920909860151276,504.83798638771225,933.3379863877122,model
21313,United Kingdom,14,25.071428571428573,33.70109399209077,25.29110931144095,1.029751895675251,0.008762194758328661,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,25.29110931144095,147.1217774629105,322.6217774629105,model
22232,United Kingdom,7,9.857142857142858,10.945753688509704,13.998623287367609,1.008703691232821,0.4201501885735256,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,13.998623287367609,47.78357458374164,116.78357458374164,model
84519A,United Kingdom,14,5.285714285714286,6.544857892663892,7.445830866427101,0.9868888132074676,0.4086707044591813,0.2857142857142857,0.7142857142857143,True,True,0,7,1.65,7.445830866427101,28.571509477907423,65.57150947790743,model
